arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo,cluster
fAfntmK2ZYs,21.873208333333334,48000.0,0.102494694,1.0050983,0.1019747927784919,182.09521,0.0450918568686006,0.0,0.0,33.0
iWEwd_MNivU,17.217604166666668,48000.0,0.042229608,0.53185606,0.0794004425406456,40.803165,0.0315862035603715,0.0,0.0,9.0
bp7gHJdjJ68,5.226666666666667,48000.0,0.091188006,0.89377606,0.1020255610346794,34.566097,0.0296429480651731,0.0,0.0,20.0
P7spn4W14xw,23.289625,48000.0,0.18657976,1.0203211,0.1828637719154358,43.70766,0.0365365835336538,0.0,0.0,4.0
ltRTgG9_Nzk,21.385583333333333,48000.0,0.27784967,1.1554118,0.2404767423868179,41.174965,0.0402984238622194,0.0,0.0,57.0
4ixCxm4DeDs,77.48266666666666,48000.0,0.016573578,0.23660973,0.0700460523366928,29.575367,0.0335868273614934,0.0,0.0,70.0
c8umYnocmRE,38.12716666666667,48000.0,0.24091774,1.0846002,0.222125843167305,42.665554,0.0328120902534965,0.0,0.0,57.0
7pznVuSArfY,29.269333333333332,48000.0,0.17149016,1.0360861,0.1655172854661941,49.722523,0.0454146032559198,0.0,0.0,4.0
eZxexrXNWGE,22.476916666666668,48000.0,0.12566824,0.97220176,0.1292614787817001,54.66434,0.0405241008953984,0.0,0.0,61.0
2cU8gtVX7U4,83.35964583333333,48000.0,0.17666063,1.1081505,0.1594193428754806,88.26843,0.0418960307701535,0.0,0.0,27.0
P4ucE-u6ERQ,16.78933333333333,48000.0,0.27918705,1.09828,0.2542039155960083,66.84189,0.0444928075396825,0.0,0.0,57.0
1YiGt5qsbQU,5.050354166666667,48000.0,0.123642765,0.6357416,0.1944858878850937,37.73277,0.0135668018196202,0.0,0.0,26.0
ANUOTun97eU,11.122375,48000.0,0.12559801,0.9871216,0.1272366195917129,36.56668,0.0128081368348513,0.0,0.0,20.0
4j2-uhJ79S4,23.870125,48000.0,0.10166182,1.0636321,0.095579870045185,30.455187,0.0431155834590035,6.0,0.2513602253863354,35.0
EtLQS9kM2F0,16.346854166666667,48000.0,0.048675936,0.43076235,0.1129995137453079,41.94409,0.0408496794479778,0.0,0.0,9.0
UgvzGyEyb40,20.87475,48000.0,0.05459362,0.6744641,0.0809436962008476,66.204994,0.036803139364147,0.0,0.0,78.0
rPlffwaN9m0,19.307395833333334,48000.0,0.0911047,0.5227024,0.1742955446243286,32.311802,0.0644620224496134,0.0,0.0,18.0
B0tPi-Ywnf8,25.34497916666667,48000.0,0.09313347,0.5581409,0.166863739490509,62.943245,0.0687870576093815,0.0,0.0,23.0
Owp5TdsXvwc,8.811979166666667,48000.0,0.26366708,1.24962,0.2109978049993515,36.96855,0.0546550266399637,0.0,0.0,15.0
dEeWvlXbazg,23.278020833333333,48000.0,0.22043642,1.1482185,0.1919812560081482,37.588608,0.0368080855617269,1.0,0.042958978650282593,4.0
Vwymfnl9XBA,29.686729166666662,48000.0,0.21508116,1.1536634,0.18643319606781,40.548214,0.0389388511920797,0.0,0.0,4.0
9EpQrz0mJ4U,39.334604166666665,48000.0,0.027974602,0.95033354,0.0294366143643856,28.913036,0.1024138146522505,6.0,0.15253744449993936,8.0
_4YkOYZfwP4,26.026666666666667,48000.0,0.38827765,1.4219973,0.2730509042739868,43.25521,0.0832156470836747,0.0,0.0,15.0
WA5EdJkpUjU,15.424,48000.0,0.16263327,0.77766705,0.2091296911239624,44.623848,0.0850223522805805,0.0,0.0,58.0
gTVHaYNEN8o,9.6130625,48000.0,0.121720925,0.6687075,0.1820241659879684,41.842236,0.0477963466601995,0.0,0.0,55.0
KGkrpiIyo6Y,30.53425,48000.0,0.03545232,0.49920467,0.0710176080465316,38.43004,0.0356718190599895,0.0,0.0,9.0
903bWB5z8QA,89.01370833333333,48000.0,0.023883065,0.73057556,0.0326907522976398,49.493412,0.0410315968165887,0.0,0.0,25.0
mHsrq_wDOGA,7.743875,48000.0,0.2148521,1.178931,0.1822431534528732,38.839233,0.037353515625,0.0,0.0,4.0
gYGYPPwbP7k,44.16435416666667,48000.0,0.09014397,1.0774252,0.0836661010980606,25.695564,0.0471845238544433,4.0,0.09057077988517323,1.0
nIMrtDNqSis,40.286625,48000.0,0.016904509,0.33489096,0.0504776500165462,29.81485,0.0401817848987291,0.0,0.0,70.0
JLJZi_h--yU,12.190479166666666,48000.0,0.32444066,1.2445977,0.26067915558815,41.894005,0.046622529117454,0.0,0.0,15.0
O48R_3mML3I,11.238458333333334,48000.0,0.072313756,0.8458611,0.0854912921786308,43.9241,0.0314084366105313,0.0,0.0,61.0
i6sb-G9Buc8,110.34122916666666,48000.0,0.029028423,0.4830083,0.060099221765995,24.222912,0.0549108491420976,0.0,0.0,42.0
_VecZymwtmM,30.011791666666667,48000.0,0.19757208,1.2802398,0.1543242782354354,56.077747,0.0573919603988983,0.0,0.0,41.0
LG6N15C0Xhk,3.517833333333334,48000.0,0.060964737,0.25269884,0.241254523396492,35.225197,0.0160629734848484,0.0,0.0,26.0
e1wTpbVxnZo,37.709208333333336,48000.0,0.20138158,1.1094075,0.1815217286348343,66.90362,0.0417425233314479,0.0,0.0,27.0
ZuANkEuvoZ4,32.064,48000.0,0.1057216,0.7954216,0.132912665605545,68.53476,0.0338365753346358,0.0,0.0,31.0
h4Jg_MX8IUg,19.221333333333337,48000.0,0.044652246,0.49666578,0.0899040102958679,26.724424,0.0311771504957016,0.0,0.0,9.0
_mgKEUtd1Wc,4.527895833333333,48000.0,0.13573468,0.7226888,0.1878189891576767,36.173454,0.037004825367647,0.0,0.0,55.0
zoLyQtPr2jA,15.058145833333333,48000.0,0.29281047,1.3499861,0.216898888349533,50.8052,0.0606848524920325,0.0,0.0,15.0
8G60ahci4is,14.2570625,48000.0,0.045508206,0.32745826,0.1389740705490112,25.212727,0.0109054348588257,0.0,0.0,9.0
F9mcf8yXbPE,6.269395833333333,48000.0,0.18063848,1.0394136,0.173788845539093,31.010925,0.0413511107568027,0.0,0.0,4.0
iG93nzD3bHY,15.0233125,48000.0,0.05971825,0.81296784,0.0734570920467376,29.367723,0.0333621889416252,0.0,0.0,48.0
kQ8CLr-6gDc,13.444354166666669,48000.0,0.101326056,1.0140588,0.099921278655529,61.188427,0.0483712083663758,0.0,0.0,61.0
andnLjwh8CI,180.18685416666668,48000.0,0.011555077,0.9387711,0.0123087260872125,20.269106,0.0436804040967412,103.0,0.571628826510998,52.0
y0r7PjGFB9M,40.356291666666664,48000.0,0.029181683,0.5004183,0.0583145804703235,28.34063,0.0270281221095401,1.0,0.02477928369285665,70.0
aLLISIOrH3c,87.4811875,48000.0,0.09649291,1.0943036,0.0881774574518203,33.5464,0.0294164747355827,27.0,0.30863778569535305,35.0
gEDkhg76qdM,5.166458333333333,48000.0,0.038635425,0.23738939,0.1627512723207473,57.02391,0.0109656894329896,1.0,0.1935561917819267,73.0
ugTt8KFhdI0,28.676645833333332,48000.0,0.2011154,1.0168729,0.1977783143520355,28.6282,0.0504770956326701,0.0,0.0,41.0
HKGSRwWsLMs,19.71375,48000.0,0.050130956,0.32650197,0.1535395234823227,37.20038,0.0360636239183342,0.0,0.0,50.0
DoE1bj3fqS8,7.453625,48000.0,0.116051026,0.869689,0.133439689874649,71.40004,0.0412629090665236,0.0,0.0,31.0
fhZFETA6VUM,19.586041666666667,48000.0,0.03462022,0.6779622,0.051065120846033,23.8064,0.0339298320971693,0.0,0.0,25.0
CMUaY6TZz7k,11.006270833333334,48000.0,0.12710595,1.0414284,0.1220496222376823,34.34918,0.0491493875666182,0.0,0.0,36.0
nFkzzCpR7-M,15.000979166666667,48000.0,0.11397589,0.74346983,0.1533026397228241,48.02021,0.0341835049084932,0.0,0.0,55.0
Fv2CawW_xW0,29.6635,48000.0,0.21088976,1.0743141,0.1963017582893371,188.16444,0.0469789419273642,0.0,0.0,3.0
OTOUuxll3qM,18.332166666666662,48000.0,0.11734009,0.94989234,0.1235298812389373,27.51641,0.0240882576170738,0.0,0.0,20.0
4zZKfdjJcjE,6.489979166666667,48000.0,0.24816103,1.0375054,0.2391901165246963,43.11857,0.0835818837233169,0.0,0.0,32.0
dAcWgfGrn3U,57.457791666666665,48000.0,0.117103316,1.062138,0.1102524548768997,55.799713,0.0353093420793113,0.0,0.0,61.0
V_ZZIOImReg,10.048,48000.0,0.11692631,0.846667,0.1381018906831741,58.355743,0.0397791291092258,0.0,0.0,61.0
bQQ9pzVyjJU,25.386666666666667,48000.0,0.019814124,0.355552,0.0557277835905551,24.659739,0.0410080372611297,0.0,0.0,70.0
GVSuT5Dn8EU,12.364645833333332,48000.0,0.10030292,0.84099746,0.1192666143178939,40.207172,0.055054131869612,0.0,0.0,18.0
EQmde03J41Y,20.863145833333338,48000.0,0.4705428,1.2967598,0.3628603816032409,54.93155,0.0161537217216257,1.0,0.047931410152072376,10.0
Vc2dUrxRKN4,7.116916666666667,48000.0,0.059774857,0.41035312,0.1456668674945831,33.39058,0.0257202879397455,0.0,0.0,9.0
pUfLK1jrglg,85.8441875,48000.0,0.03021678,0.38939762,0.0775987803936004,34.001556,0.0183896013567035,1.0,0.011649012345768896,70.0
HDgjOUbnI10,,,,,,,,,,
u4y-4rBIPUQ,,,,,,,,,,
0C3lpoaCu7c,,,,,,,,,,
jG6b_cqJW-g,,,,,,,,,,
qpyLckxirXM,,,,,,,,,,
4q-_1JD2vGc,,,,,,,,,,
SEdosmxc1-U,,,,,,,,,,
CN23owcVjS4,,,,,,,,,,
2tjTeG9ZhTY,,,,,,,,,,
4_WE4TsU1ys,,,,,,,,,,
qYYRlyDMjrE,,,,,,,,,,
6xxi70O9EpI,,,,,,,,,,
axuEcDA13Rg,,,,,,,,,,
rnfO2ZJlOs8,,,,,,,,,,
-YCaIZ0geac,,,,,,,,,,
CKlHsYQ81WU,,,,,,,,,,
azGFIxktV-I,,,,,,,,,,
sweOddUh-zo,,,,,,,,,,
6bDY7VRI7sY,,,,,,,,,,
PeO-01gRTDI,,,,,,,,,,
JXcWoRrSYbQ,,,,,,,,,,
5jK4ccLczAA,,,,,,,,,,
mDu7IGbtZAY,,,,,,,,,,
dEnGq2aGURM,,,,,,,,,,
LJ8xrO3dKoM,,,,,,,,,,
oDDk-8FHwnk,,,,,,,,,,
ndv7SDaMBQg,,,,,,,,,,
d1dxvXd66Xc,,,,,,,,,,
n7ct0UdtTlM,,,,,,,,,,
ZI5oNApyXNs,,,,,,,,,,
HpYRSL662qM,,,,,,,,,,
pwgPvk9IEAs,,,,,,,,,,
3Llfu0gsBiM,,,,,,,,,,
CNOnnPUDOOg,,,,,,,,,,
9hFAy9SjRS0,,,,,,,,,,
AIJ3q4Kz61g,,,,,,,,,,
TwbNjNuLtpU,,,,,,,,,,
BcUqALMQBl0,,,,,,,,,,
lVCg2cpUD1k,,,,,,,,,,
8SuVwgNmYuM,,,,,,,,,,
4Aegg62pnUM,,,,,,,,,,
TfobYyj8450,,,,,,,,,,
tXDYbLktjc8,,,,,,,,,,
VTJ7Jh3irbU,,,,,,,,,,
PnobetspWm8,,,,,,,,,,
Cqg4SJnwL1A,,,,,,,,,,
4Jfy5uDQyQg,,,,,,,,,,
Rd7Jyrvz5zs,,,,,,,,,,
ocAZWCW_dac,,,,,,,,,,
HrzvDdfYwo4,,,,,,,,,,
5wEbAimX6TQ,,,,,,,,,,
R3YFPvAG_tI,,,,,,,,,,
gP3NtzfQMSE,,,,,,,,,,
qRhR2VJi00o,,,,,,,,,,
7u2ii0LhO2Q,,,,,,,,,,
QnMmUFPPjSM,,,,,,,,,,
_kk7jVtacT8,,,,,,,,,,
40oORG8YO2s,,,,,,,,,,
ooNIvbOc9Hc,,,,,,,,,,
Xhux5c1XPWM,,,,,,,,,,
bI4Po0qF2yc,,,,,,,,,,
1m5fIvealEk,,,,,,,,,,
tX1lgSLn_0w,,,,,,,,,,
nLMne5MrFfc,,,,,,,,,,
JWDVprVIJSc,,,,,,,,,,
tZtLY-78C2Y,,,,,,,,,,
V1BhQ7RiNr0,,,,,,,,,,
jJjkH_69P88,,,,,,,,,,
p1iJU2Sa4A8,,,,,,,,,,
AuMHPoqLCIY,,,,,,,,,,
uAwtn_yG0aY,,,,,,,,,,
_Vhsxe-2Wzg,,,,,,,,,,
lAGnxoZZvqs,,,,,,,,,,
EtyXqKylzcQ,,,,,,,,,,
1vGz4t5FH2c,,,,,,,,,,
TubXYVS2MR8,,,,,,,,,,
_VyII-BeaqI,,,,,,,,,,
hWMn4ONlyNY,,,,,,,,,,
nsnJ84-PTRw,,,,,,,,,,
AiAX98AgdZI,,,,,,,,,,
BaN7GLVA2s8,,,,,,,,,,
Q_jgGR97ufk,,,,,,,,,,
TmQhHTT4zL4,,,,,,,,,,
Su5SVaaMSFk,,,,,,,,,,
_Na0ErA3bJM,,,,,,,,,,
lz9siymHrWk,,,,,,,,,,
mx2ji6aqNu8,,,,,,,,,,
895EsHSbTRI,,,,,,,,,,
59OuLcAKTfs,,,,,,,,,,
duW8euurJxk,,,,,,,,,,
AFXz7jLvttI,,,,,,,,,,
syfL6K2ydIE,,,,,,,,,,
IdfMZiLDOfM,,,,,,,,,,
jKjWhUFXgTY,,,,,,,,,,
UFSRsFFdXmk,,,,,,,,,,
N6YkVJ4uCM8,,,,,,,,,,
2cU8gtVX7U4,,,,,,,,,,
mHsrq_wDOGA,,,,,,,,,,
gYGYPPwbP7k,,,,,,,,,,
